timestamp_ms,emg_raw,lead_off
2989,67,0
2990,66,0
2991,66,0
2993,66,0
2994,64,0
2995,64,0
2996,64,0
2997,56,0
2997,58,0
2998,60,0
2999,60,0
3000,63,0
3001,62,0
3002,64,0
3003,65,0
3004,67,0
3005,68,0
3006,68,0
3007,71,0
3007,69,0
3008,65,0
3009,66,0
3010,66,0
3011,65,0
3012,65,0
3013,65,0
3014,63,0
3015,63,0
3016,60,0
3017,56,0
3018,59,0
3018,60,0
3019,62,0
3020,61,0
3021,62,0
3022,64,0
3023,66,0
3024,68,0
3025,68,0
3026,73,0
3027,70,0
3028,66,0
3028,65,0
3029,66,0
3030,65,0
3031,65,0
3032,65,0
3033,64,0
3034,64,0
3036,62,0
3037,56,0
3038,57,0
3039,59,0
3040,61,0
3040,63,0
3041,62,0
3042,64,0
3043,65,0
3044,66,0
3045,67,0
3046,70,0
3047,71,0
3048,68,0
3049,66,0
3050,66,0
3050,66,0
3051,64,0
3052,64,0
3053,64,0
3054,64,0
3055,64,0
3056,58,0
3057,57,0
3058,59,0
3059,60,0
3060,61,0
3061,62,0
3061,64,0
3062,64,0
3063,67,0
3064,68,0
3065,69,0
3066,72,0
3067,68,0
3068,66,0
3069,65,0
3070,67,0
3071,67,0
3071,66,0
3072,64,0
3073,64,0
3074,64,0
3075,60,0
3076,56,0
3077,58,0
3079,60,0
3080,61,0
3081,62,0
3082,62,0
3083,64,0
3083,66,0
3084,67,0
3085,68,0
3086,73,0
3087,69,0
3088,67,0
3089,65,0
3090,66,0
3091,65,0
3092,65,0
3093,65,0
3093,64,0
3094,64,0
3095,64,0
3096,55,0
3097,58,0
3098,59,0
3099,61,0
3100,64,0
3101,62,0
3102,64,0
3103,66,0
3104,66,0
3104,67,0
3105,68,0
3106,71,0
3107,67,0
3108,66,0
3109,65,0
3110,64,0
3111,64,0
3112,64,0
3113,64,0
3114,64,0
3114,63,0
3115,58,0
3116,57,0
3117,58,0
3118,59,0
3119,61,0
3121,63,0
3122,63,0
3123,65,0
3124,66,0
3125,67,0
3126,68,0
3126,71,0
3127,68,0
3128,65,0
3129,65,0
3130,66,0
3131,65,0
3132,64,0
3133,64,0
3134,63,0
3135,62,0
3136,62,0
3137,56,0
3137,58,0
3138,59,0
3139,61,0
3140,61,0
3141,62,0
3142,63,0
3143,64,0
3144,67,0
3145,68,0
3146,72,0
3147,70,0
3147,67,0
3148,65,0
3149,65,0
3150,65,0
3151,66,0
3152,65,0
3153,64,0
3154,63,0
3155,62,0
3156,55,0
3157,56,0
3158,58,0
3158,60,0
3159,62,0
3160,62,0
3161,63,0
3162,64,0
3164,66,0
3165,68,0
3166,68,0
3167,71,0
3168,68,0
3169,66,0
3169,66,0
3170,61,0
3171,54,0
3172,51,0
3173,55,0
3174,61,0
3175,62,0
3176,58,0
3177,56,0
3178,58,0
3179,59,0
3180,61,0
3180,62,0
3181,63,0
3182,65,0
3183,67,0
3184,62,0
3185,154,0
3186,305,0
3187,358,0
3188,315,0
3189,160,0
3190,107,0
3191,86,0
3192,77,0
3193,72,0
3194,69,0
